,,,Key:,Yellow = Accident,Red = Attack,,,
,,,,,,,1,"2CO tons , EO there Is an ample margin of lifting power , The wreckers wcro loath to express an opinion as to their ability to raise the hull of the Maine . Mr. Cbapamn and Captain IIumplirejH said n"
,,,,,,,1,"vy , but a considerable pro portion of the Spanish boats are an tiquated and could not , In the opinion of naval authorities , do very effective light ing . One of our first-class battleships ought t"
,,,,,,,1,"tter of con jecture until their lighting qualities have been , demonstrated , but the weight of opinion Is that they should do tremendous deus execution . Our navy , however , ought to bo made strong"
,,1,,,,,,house tenders from Key West for crew and the few pieces of equipment still above water . Public opinion should be suspended till further report . All the otflcers are believed to be saved . Jenkins a
,,,,,,,1,"theory goes unquestioned , pending further particulars . Several congressmen havo expressed tho opinion that a United States tlcet should be sent to Cuban waters forthwith , but neither branch of con"
,,1,,,,,,eces of equipment still above walcr . No one had other clothes than those upon him . `` I'ublic opinion should be suspended till further report . All arc believed to bo saved . Jenkins and Merritt no
,,1,,,,,,"e of a licet as desirable . The fact thai Capt . hiislico sug gests in his dispatch that public opinion should he suspended until further report , is regarded ai showing , not that he regards tho exp"
1,,,,,,,,"ion . Wcro he that tho explosions wcro accidental , instead of suggesting a suspicion of public opinion , ho would relieve all doubt by declaring it to have been an accident . COSOKES3 WO N'T TAKE AC"
,,,,,,,1,"rely something should ho left ' to the department , and this is ouo of the things which , in my opinion , should bo so left . It is , of course , impossible from tho information received , to say how"
,,,,,,,1,"teries from the land , and almost directly over submarine mines or torpedoes . He expressed the opinion , with all due deference for his superiors , that no mure shi ; , j should be scut to Havana ha"
,,,,,,,1,a ship to Havana harbor would bo considered distinctly as a hostile act . Hu also expressed an opinion that any ship sent there would bo blown up sooner or later . To members of the foreigu committe
,,,,1,,,,"eb. 18 Admiral Sicard telegraphed Secretary Long from Key West yesterday as follows : `` la the opinion of Lieut . John Hood of the .Maine , who has Just arrives 1 from Havana , the Maine cau never a"
,,,1,,,,,was not an accident When he came out of the white house Wednesday Secretary Long ex pressed the opinion that the ship had been destroyed by an accidental explo sion of its magazines and this was the
,,,,,,,1,play that ran through all minds had a sobering effect on public men of all shades of political opinion The fact stands forth and is little less than remarkable that not a single resolution was intro
,,,,,,1,,ht of which the horror may be just ly viewed Secretary Long undoubtedly sum marized the general opinion of the majority of the naval experts in find ing it impossible just now to state the cause of t
,,,,,,,1,x pected that this work will take some tjine and while there are officers who say that in their opinion it will not be possible owing to the probably dis rupted condition of the hull of the ship to m
1,,,,,,,,robably dis rupted condition of the hull of the ship to make out the cause of the explosion the opinion of a majority is that the ques tion will be easily settled by the simple observation of the con
,,,,,,,1,Havana harbor the result of treachery and an act without parallel in the worlds history In his opinion war must inevitably follow Washington Feb 17 Among the matters discussed by the president and t
1,,,,,,,,that many people in the United States be lieve the explosion was accidental co incide with the opinion held by the Spanish officials and the excitement which followed the disaster has sub sided into
,,,,,,,1,"do not know what slums the sen ator from Illinois may have dragged to find the expression of an opinion that there is lack of confidence In the per sonnel of our navy , but I know he can not find an"
,,,,,,,1,"dignity and Its importance and in the openness of Its discussions , but what we need now In my opinion Is a decent and dignified reticecene In the face of the appalling calamity that has fallen upon"
,,,,,,,1,"d there are times for silence , and this is a time when we should restrain any expression of an opinion or ex pressions of our belief as to the means by which this awful disaster was brought about ."
,,,,,,,1,"nally grounded In the right , and until Ifcomes there Is nothing so belittles this people in my opinion as these unjut and outrageous attacks upon a friendly government . '' Lodge followed Wolcott ,"
,,1,,,,,,ieces of equip ment still above wuter . No one lias other clothes tTian those upon him . Public opinion should be suspended until further report . All officers be lieved to be saved . Jenkins and Mer
,,1,,,,,,w pieces of equipment still above water . No one has other clothes than those upon him . Public opinion should be suspended until further report . All the officers are believed to be saved . Jenkins
,,,,,,1,,ht of which the horror may be justly viewed . Secretary Long undoubtedly summarized the general opinion of the majority of naval experts in finding it impossible just now to state the cause of the de
,,,,,,,1,xpected that this work will take some time . and while there are officers who say that in their opinion it will not be possible owing to the probable condi tion of the hull of the ship to make sure h
1,,,,,,,,"to the probable condi tion of the hull of the ship to make sure he cause of the explosion , the opinion of the majority is that the question win De easily settled by a simple observation of the condi"
1,,,,,,,,"n ant ( junior grade ) F. W. Jenkins and Assistant Engineer Darwin R. Merritt . - ' : BLANCO 'S OPINION . Washington , Feb. 16 . The Spanish aflaea tnat me occurrence was a chance accident , the undo"
1,,,,,,,,ent here today divers have not made any investigation of the wreck of the Maine and the general opinion expressed in Spanish circles is that the explosion occurred inside of the Maine . AN UNFATHOMAB
,,,,,,,1,"ans are liable to furnish so much in formation that a sane man can not believe that the popular opinion will become confused and then doubtful , and the indignation against Spain will wear away NOTHI"
1,,,,,,,,aster of the Maine Is Known to Every Man Who Reads a Newspaper WAR LIKE RUMORS DENIED k General Opinion That The Explosion was an Acci dent Sensational Story From Key West Without Foundation COMPLETE
1,,,,,,,,"ation of design . Therefore , my impression has been all along , and I rather think the general opinion preponderates in the same direction , that it must have been accidental . `` At the cabinet mee"
,,,,,,,1,"rk day . ... . , t they are in a position to enforce it I Ti , . . ,1. , ' ( It was the general opinion that it . m . mm a strike to do so . T ri .ii nfi . in it annntd rpsniiit innsa . ... . , . . ."
,,,,,,,1,"y of the old woman laid . J. W. Polley . the attorney for the murdered woman , says that in his opinion not less than $ 1,000 was secured . The authorities have a few other clues and are basing a goo"
,,,,,,1,,"from Sylvester Scovel under today 's date from Havana via Key West , says : `` The consensus of opinion of those who have studied the wreck closely is now that the explosion was caused by a submarine"
1,,,,,,,,"prevailed at Havana , and at the time of sailing the foreign popula tion were generally of the opinion that the Maine was destroyed by design . They cited , among other things , in support of this s"
,,,,,,,1,"y that ran through all minds , had a sobering effect upon public men of all shades of political opinion . The fact stands forth , and is little less than remarkable , that not a single resolution was"
,,,1,,,,,investigation and full details in the light of which the horror may be justly viewed . tieneral Opinion Summarized . Secretary Long undoubtedly sum marized the general opinion of the ma jority of the
,,,,,,1,,ustly viewed . tieneral Opinion Summarized . Secretary Long undoubtedly sum marized the general opinion of the ma jority of the naval experts in finding it impossible just now t state the cause of th
,,,,,,,1,"expected that this work will take some tlme.ar.d while there are offi cer who aay that In their opinion it will 'not be possible , owing to the probably disrupted condition of the hull of the hip , t"
1,,,,,,,,"he accident hypothesis , all of which in the absence of any facts on which to base a reasonable opinion , were de cidedly unsatisfying . At the White House the president spent the evening in his offi"
,,,,,,,1,"liarbor tne result oi treachery , and an act without parallel in the world 's history . In his opinion war must inevitably follow . When the divers go down and examine the hull of the vessel , '' sa"
,,,,,,,1,"use of epiosires , and who is coanected wRh the ordnanee bureau at Wash ington , expresses his opinion as fol lows which is contrary to the gen erally expressed opinions : `` As ta the question of t"
,,,,,,,1,bor to be the result of tmich- Pry and an act witnout parallel in the world 's history . In his opinion war must inevitably follow . WITH FREIGHT AND ANIMALS . The Fourteenth Infantry Battalion to Le
1,,,,,,,,"ieople Avill not he led into a con clusion , iTiitil the facts be established . The prevailing opinion now seems lo be against the theory that there Avas a Spaniard 's torpedo at Avork , and in favo"
,,1,,,,,,"ara ( magazine ) with pow der or dynamite below the water . SIGSBEE NOTIFIES LONG . Says Public Opinion Should Re Suspended Till Fully Reported . WASHINGTON , Feb. 16.—The secretary of the navy recei"
,,1,,,,,,"ts- Volume Till . Rapid City [ Black Hills ] , South Dakota , Friday , Feb. 18 1898 . Number 7. opinion should be suspended till further report . All officers believed to be saved . Jenkins and Mevri"
,,,1,,,,,"a bepn given . Members of Congress , hlch nfllcinls nml foreign diplomats at Washington have no opinion to glvp , but a terrible suspicion prevails tlint the Spaniards it responsible fur the awful di"
,,,,,,,1,oss Society la hard at work In Cuba relieving the sufferings of the Maine 's survivors . Puhllo opinion and olllclal statements are delayed until divers can make In vestigations of the Maine 's hull
,,1,,,,,,ing pieces of equipment atlll above water No one had other clothes than those upon him . Public opinion should be suspended until further report . All of ? ficers are believed to be saved . Jenkins a
,,,1,,,,,"e destruction of the battleship , Maine , .seems to indicate that the undercur rent of official opinion is to the effect that it is more than like ] } - that the explosion was by design , not acciden"
,,,1,,,,,"whatsoever that the explo ? sion was caused by a torpedo . He askert Mr. Long not to make this opinion pub ? lic until be bad proven it beyond a doubt . SCHOOL HOOKS , Tablets , Composi ? tion Hooks"
,,,,,,,1,"ing itself on the navy ' that the Maine is a total loss . Admiral Sicard telegraphed : -'Iu the opinion of Lieutenant Ho '' d the Maine can never ' upuin be utilized as : a ship `` Key West , Feb. 11"
,,,,1,,,,"lrallSicard telegraphed Secretary Long from Key Went yesterday afternoon as follows : `` In the opinion of Lieut..l ? hn Hood , of the Maine , who has just arrived ( rom Havana , the Maine can never"
,,,,,,,1,"ia fur publi . eatloa tha ; t ha 0. t atropha wai tta reaait of aa aei datt bnt there a-a aonta opinion , generally ripreared aadcr brea'h . with the a'mcri i n ot to pabltrb . 1 1 tba iffcCt that he"
,,,,,,,1,indi cates that the Man f the M ine w.a due to acci lent . dpt . S'gsbee do ol ae to eipreia aa opinion Am 1 g the matteta dicuKdby t preai lent cabinet waa tbu 3uettoa of li.- : 1 rtirnoy of imme al
,,,,,,,1,"hat was i'url.- . : avejf th- navy y.-ird . KLI'llltr Of CA1 `` TAt SttHIKU . AU That riilrll . Opinion II.. s.uaended Nearly All abb Onirers S ; ivel . Washington , F b . 16 . The so retary of taw n"
,,1,,,,,,house tenders from Key West fr crew and IJJM few pfwcea of equipment still above water . Public opinion should Ik- suspended till further report . All the officer '' are believed to be saved . Jenkin
,,,,,,,1,"saved their lives with great difficulty with the as sistance of the officers and men on watch . OPINION IN FOKKIGN PARTS . Painful Impression at Madrid London View More Explanation . London , Feb. 17"
,,,,,,,1,"self-control if the United States as a nntion And as a paople , rouik'Q powers ato with r. one opinion in view of the terrible aasBBl ity that hts befallen the United States , full of sympathy In th"
,,,,1,,,,"no ot ExrxenB . As tha t.ffeet of Torpedo on th Outalda of a Ship . Washington . Feb. 10 . The opinion of one of the leading naval experts in the use af high explosives . Professor Alger , of the or"
,,1,,,,,,ieces of equipment still above water . No one had other clothes than those upon him . `` Public opinion should be suspended until further report . All officers be lieved to be saved . Jenkins and Mer
,,,,,,,1,"nt of suspicion of treachery and foul play that ran upon public men of all shades of po litical opinion . The fact stands forth , and is little less than remarkable , that not a single reso lution wa"
,,,,,,1,,here there was details in the light of which the horror may be justly viewed . ized the general opinion of the majority of the naval experts in finding it im- possible just now to state the cause of
,,,,1,,,,"pected that this work w ill take some time , and while there are officers who say that in their opinion t| aikt noted c » ndi*i > n of the hull of the ship to make out the cause of the Is that the qu"
,,,,1,,,,"owing to the disaster which has befallen the American navy . RESULT OF TREACHERY . Such is the Opinion of a Former Naval Commander . CHICAGO , Feb. 10.—Commander J. E. Montgomery , once of the Unite"
1,,,,,,,,"ne to be the result of treachery , and an act without parallel in the world 's history . In his opinion war must inevitably follow . `` When the divers go down and ex amine the hull of the vessel , '"
,,,,,,,1,topic of consideration by the Senate Committee on Foreign Relations at its meeting to-day . The opinion generally expressed by members of the committee in this informal conference were to the effect
,,,,,,,1,"xplanation . Most of the members of the committee refused after the conference to ex iin as any opinion concerning the occur rence . • It is too serious to talk about at present , '' said Senator Lod"
,,,,,,,1,"ager infor mation at hand and the possible con sequences , therefore , declined to ex press any opinion at this time . Senators and members of the House as a rule express the opinion for publi cation"
,,,1,,,,,"to ex press any opinion at this time . Senators and members of the House as a rule express the opinion for publi cation that the catastrophe was the re sult of accident , and not of design , but the"
,,,1,,,,,", a member Of the Committee on For eign Relations In the Senate during his service , was of the opinion that some b > ! d man had gone aboard the Maine and placed a grenade with a slow ' match , wher"
,,,,,,,1,"n i board as to those to whom it may | I engage in contest . '' DAILY The Senator expressed the opinion that Congress would take steps to pre vent the decrease of the navy , but would ; not undertake"
,,,,,,,1,"n accident ; if from without , then no doubt it was by design . '' Senator Carter expressed the opinion that no amount of investigation would clear up the mystery . The explosion ( i would leave no t"
,,,1,,,,,"thing of the kind than there would have been In our own harbors . '' Senator Morrill : `` In my opinion , the occurrence is the result of an ac cident . I have no idea that any Span ] lard had anythi"
1,,,,,,,,"nce the American people that the i explosion was an accident . He WOttld not wish to express an opinion until j further information was received , j Representative Hilborn of California , ' who is a"
,,,,,,,1, says editorially : `` The suspicion of Spanish treachery exhibited by a section of American I opinion looks ill beside the accounts jof the splendid gallantry of the sus i pects in saving the drown
1,,,,,,,,"rned over to the officer left in command . Not having full information , I can not ex press any opinion on the disaster . '' NEWS AT MARE ISLAND . The Disaster Creates a Sensation Among Naval Officer"
,,,,,,,1,"think the tornedo theory tenable , and j 1 do not believe Captain Sigsbee ex ! pressed such an opinion . '' CAPTAIN SIGSBEE 'S STORY . NEW YORK . Feb. 17.—A dispatch to the `` Herald '' from Havana"
,,1,,,,,,"retary Long positively denies that Captain Sigsbee has in any suppressed telegram expressed the opinion that a torpedo caused the disaster , or that it came from an external cause . The Cap tain said"
,,,,,,,,"external cause . The Cap tain said , on the contrary , that he could not venture to express an opinion . The Navy Department received a dis patch this morning from Admiral Si card , in command of th"
,,,,1,,,,rs and men who were aboard the warship Maine at the time of the explosion . It is the universal opinion of all of them that the explosion was due to some interior cause.and not the result of an explo
,,,,1,,,,"as to the appearance of the wreck or in the conflicting stories of the survivors to change the opinion of the majority **f the officers stationed in the Navy Department , that the Main ' sunk as the"
1,,,,,,,,"internal explo sion . As to the oiigin of this explo sion , there is still a wide difference of opinion , but the coal bunker theory to day finds very many more strong sup porters than any other theo"
,,,,1,,,,"miral Si- ' card telegraphed Secretary Long from Key West this afternoon as follows : `` In the opinion of Lieutenant John Hood of the Maine , who has just arrived from Havana , the Maine can never a"
1,,,,,,,,"here i to-day , the divers have not made any | investigation of the wreck , and the gen j oral opinion expressed in Spanish circles 'is that the explosion occurred inside the | Maine . Captain-Gener"
1,,,,,,,,"in preparing for the safety of the Vizcaya during her stay in this port , iif was asked for his opinion as to the cause of the explosion on the Maine . His reply was : `` 1 know the cause of the expl"
,,,,,,,1,"He jsaid : `` The Senator from Illinois , however inopportune it may be at this I time , in the opinion of some of us . • might well have been permitted to pass I without comment , had it , not been"
,,,,,,,1,"the Government , and they never will while the flag floats . Least of all is it decent , in my opinion , that in this chamber there should be insin- I uations cast at this critical time that there i"
,,,,,,,1,"do not know what slums the Sena tor from Illinois ma£ have dragged to find the expression of an opinion that there is lack of confidence in the per j sotinel of our navy , but I know he can- J not fi"
1,,,,,,,,"|we face the awful calamity that has overtaken us , when we should retain any expression of an opinion or our be- I lief as to how this awful disaster was j brought about , until , in a proper , reg"
,,,,,,,1,"ed on the right , and I until it comes there is nothing that so ! belittles this people , in my opinion , as these unjust and outrageous attacks [ upon a friendly Government . `` Ah , Mr. President ,"
,,,,1,,,,"ation of design . Therefore , my impression has been all along , and I rather think the general opinion preponderates in the same di rection , that it must have been acci dental . `` At the Cabinet m"
,,,,,,,1,"ion , which were presented by officials and other poisons of Ha vana of all shades of political opinion . They were escorted to the cemetery by representatives of all the military , na val and civil"
,,,,,,,1,"at Captain Sigs bee , for at least a third time , in an sw « r to questions , has expressed the opinion that the bodies can not be re moved from Havana . He has pointed out that the condition is not"
,,,,,,1,,"Sylvester Scovel . under to-day 's date from Havana , via Key West , gays : `` The concensus of opinion of those who have studied the wreck closely is now that the explosion was caused by a submarine"
1,,,,,,,,"revailed at Havana , and at the time iof sailing the foreign population were [ generally of the opinion that the Maine I was destroyed tv design . They cited among other things in support of this i t"
,,,,,,,1,"! H tons , so there is an ample margin of lifting power . The wreckers were loath to express an opinion as to their ability to raise the hull of the Maine . Mr. Chapman and Captain Humphreys stated t"
,,,,,,,1,"at war is not bound to give notice of its secret de fences . But we think that revision of that opinion will give us instead , the expression that while it is not bound to give notice if engaged in a"
,,,,,,,1,"who lost their lives by the destruction of the vessel . '' THE MAINE CAN BE SAVED . Such is the Opinion of Captain John T. Guyre of St. Louis . ST. LOUIS , Feb. 22.—Captain John T. Guyre , for more t"
,,1,,,,,,"bo of the explosion is not known and Captain SIgsbee says lie Is not now prepared to express an opinion . The Spanish cruiser Alphonso XII was anchored near the Maine and saved 37 of the crew , SPAIN"
,,,,,,,1,"c of con versation in Washington . Members of the committee on fore- clgn relations express the opinion that tho occurrence may result in grave complications , unless Spain can assure the United Stat"
1,,,,,,,,in can assure the United States that the Spaniards had nothing te do with It . Many express tho opinion that a tor pedo wai exploded under the Maine . TERRIBLE DISASTER . The Battleship at the Bottom
,,1,,,,,,"t . Captain Slgsbee , in ills telegrams from Ha vana , states he is not prepared to ex press an opinion on this point . A telegram to Secretary Long from George Bronson iReavc , a newspaper conespond"
,,,,,,,1,"y that ran through all minds had an absorbing ellcct upon public men of all shades of political opinion . The fact stands forth , and it is a little less than remarkable , that not a single resolutio"
,,,,,,,1,"ffered by Mr. Boutelle , and adopted by the house of representatives . Public men express their opinion with reserve when ap proached , but everywhere there was a demand for an Investigation and for"
,,,,1,,,,"t of which the horror may be Justly viewed . Secretary Long undoubtedly sum marized the general opinion of the majority of nayal men , In finding it impossible Just now to state the cause of the dest"
,,,,,,,1,"r , was the result of treachery , and an act without paral lel In the world 's history . In his opinion , war must Incyfjlably follow . The naval officers In ''Washington can not agree upon any theor"
,,1,,,,,,would make such a hole as that de scribed . The report that Captain Slgsbee telegraphed as his opinion that the Maine was blown up by design Is flntly contradicted in Washington . Admiral SIcard tel
1,,,,,,,,"e from any external cause . He said , on the contrary , that he could not venture to express an opinion In the opinion of Lieutenant nood , of the Maine , who has just arrived from Havana , the Maine"
1,,,,,,,,"rnal cause . He said , on the contrary , that he could not venture to express an opinion In the opinion of Lieutenant nood , of the Maine , who has just arrived from Havana , the Maine can never agai"
,,,,1,,,,"cted . '' `` Barcelona . Feb. 17 . Lleutenant General Weyler , who arrived here , expressed the opinion that the dis aster which had befallen the United States , warship in Havana , was `` due to the"
,,,,,,,1,"he let all woman voto regardless of whether they pay taxes or not ? Wo do Lot mean to say this opinion is given to help tho push roll up a big vote , but we do not bellevo that when voting at Portla"
1,,,,,,,,"of such design . Therefore , my Impression has been .ill along , and I rather think the general opinion preponderates In the fame direction , that it must have been accidental `` The bodies of the vi"
,,,,,,1,,"d that a naval Inquiry would have charge of all questions regarding tho loss of the Maine . The opinion of one of tho leading experts In the use of high explosives , Prof. Alger , of the ordenonce bu"
1,,,,,,,,"Sigsbee and the officers here are very anxious for news from the United ytates as to the public opinion there . The captain has done all he can to calm excitement in the United States , and to Induce"
,,,,1,,,,oncerning tho disaster to the Maine I Captain Dickens chief or the navl 9 lion bureau eXI I the opinion tnoo nton that Ihe plolon took place II I a magozlnp on the Maine lie Ld this was evident for t
,,,1,,,,,age to Washington saying lar that th disaster to the Maine WAS In disputably duo to on accident OPINION I WAI11111141TON I l4thelt Everything hidletilem tile UI tel tn be Aceldt1lingbee 10ot 10 Washi
,,,,,,,1,cident Captain Klgslxo in his telrm Irom lIvano states that he Is I not prepared I to expmss an opinion on this point 111 IIKAIIII FHOSI AGAIN h Sot 11et Ppared to Report The Cause of the liaploln Wo
,,,,,,,1,aims that the United States keeps bringing against Spain and says that thin reflecls the public opinion that the United States wants by these con slant claims to force a war upon Spain This view Is I
,,,,,,,1,in ouch explanation Most or the mcmh or the comen ties rcln1 after the con rernce to press any opinion con ernlng tho OcuTn I In I AA B clre h > talk bout ot present said Senator Ld lgcaamot Senator
,,,,,,,1,harbor to bo the result of treachery nd an act without parallel In the world history I 10 tits opinion war inner Inevlahly tol I low lowWhen the divers go down and e amine the hull of the vessel 1 s
,,,,,,,1,nds of Urcjfus und particularly against Zola All file trial against the latter pro feeds public opinion oms to lic turn InG In his favor Although every obsta cle line hen placed against his ole rnso
,,1,,,,,,d few pieces of equipment still above water No one had other clothes than those upon him Public opinion should be suspended I till further reports All officers believ ed to be saved Jenkins and Merri
,,,,,,,1,a Diver Has Made r Examination Opinions of Naval Officers Senators and Representa tives Foreign Opinion Key West Fla Feb 16Thc cor respondent of the Associated Press has been assured In a reliable qu
,,,,,,,1,o not think the tor pedo theory tenable and j do not be lieve Castaln Sigsbee expressed such an opinion Washington Feb 16After a day of Intense excitement at the navy de partment and elsewhere growin
,,,,,,,1,ay that ran through all minds had a sobering effect upon public men of all shades of polit ical opinion The fact stands forth and Is little less than remarkable In that not a single resolution was In
,,,,,,1,,ght of which the horror may be justly viewed Secretary Long undoubtedly summar ized the general opinion of the major ity of the naval experts In finding It impossible just now to state the cause of t
,,,,1,,,,s expectedthat this work will take some time and while there are officers II I who say in their opinion it wlll not be I possible owing to the probable dis rupted condition of the hull Sf the ship to
,,,,1,,,,obable dis rupted condition of the hull Sf the ship to malic out the cause of thetexploslon the opinion of the majority islhat the I questionwill easily be settled by a sim ple observation of the con
,,,,,,,1,nother case of a magazine explosion though i may havr originated infhe coal bun kers or boilers OPINION AT THE CAPITAL Senators and Representatives Offer Various Explanations Washington Feb 16The gre
,,,1,,,,,e meager information at hand and the possible consequences therefore de I clined to express any opinion at this time tme I Senators and members of the house as a rule express the opinion for pub lica
,,,1,,,,,express any opinion at this time tme I Senators and members of the house as a rule express the opinion for pub lication that the catastrophe was the result of accident and not of design but there we
,,,1,,,,,tfotkI ytom i effect that the affair looked very mys terlous As a rule senators expressed I the opinion that the department would j and should make thorough investiga tion and added that for the pres
,,,1,,,,,either to the hand of a foreigner or a member of our own forces I Senator Carter expressed the opinion i that no amount of investigation would clear up the mystery The explosion would leave no trace
1,,,,,,,,convince the American people that the explosion was an accident He would not wish to express an opinion until further information was received OPINION OF NA V A OFFICERS Various Surmises Regarding Ca
,,,,,,,1,was an accident He would not wish to express an opinion until further information was received OPINION OF NA V A OFFICERS Various Surmises Regarding Cause of Explosion Vallejo Cal Feb 16 Intense exc
,,,,,,,1,ahar bor to be the result of treachery and an act without parallel In the worlds history In his opinion war must in II evitably follow When the divers go down and ex amine the hull of the vessel said
,,,,,,,1,t was not an accident I feel assured and I j that It was due to treachery I am convinced LONDON OPINION Two Newspapers Who Venture Suspicion picion of Foul Means London Feb 16The Globe this af ternoo
,,,1,,,,,explana tion Most of the members of the committee refused after the conference I to express any opinion concerning tho occurrence I is too serious to talk about at present said Senator Lodge I Senato
,,,,,,,1,said that the vary I ing phases of the speculation during the I I da represented any change of opinion as to the very grave possibilities with I which the disaster Is pregnant The news that the batt
1,,,,,,,,a vana Funeral of the Dead Sailors In the Cuban CapitalThe Wound ed at Key WestPreponderance of Opinion Inclines to Treachery On the Part of Spaniards Washington Feb 1iThe government has settled back
,,,,1,,,,Feb 17 Admiral Sicard telegraphed Secretary Long from Key West this afternoon as follows In the opinion of Lieutenant John Hood of the Maine who has Just ar ived from Havana the Maine can never again
1,,,,,,,,ts current here the report ivcrs hive not made any Investigation I if the wreck and the general opinion ex ressed in Spanish circles Is that the ex plosion occurred Inside the Maine u I o + lOUR DEAD
1,,,,,,,,R Interment atHavana of the Victims of Maine Calamity ORIGIN OF TH EXPLOSION WIDE DIFFERENCE OF OPINION STILL EXISTING Coal Bunker Theory Finds More Strong Supporters Than Ote Some Think the Cause of
1,,,,,,,,More Strong Supporters Than Ote Some Think the Cause of the Dis te te aster Will Never Be Known Opinion About Torpedoes Havana Feb 17Very elaborate preparations were made for the inter ment of the Ma
,,,,1,,,,as to the appearance of the wreck or in the conflicting stories of the sur vivors to change the opinion of the majority of the officers stationed in the navy department that the Maine sunk as the res
,,,,1,,,,of an Internal explosion As to the origin of this explosion there is still a wide difference of opinion but the coal bunker theory today finds very many more stiong supporteis tnuii any other theory
,,,,,,,1,sely approaching that of the celebrated Welsh navigation coal the British naval standard In the opinion of Captain Bradford neither of I these coals is particularly subject to spontaneous combustion
,,,,,,,1,ect that mnni iiiople In the United Mate bellove the explosion was accidental coincide with the opinion held by the SpanlKb ofllclals find the excitement which I followed the dlster has sub sided Int
,,,,,,,1,ing for the safety of tho Vlz eaja during her stay In this port LIut Hobrla was limited for his opinion us 10 tile explosion of the Maine III reply wa I know the cause of the explosion but I can not
,,,,,,,1,SH VllCAYA Spanish Precautions Against American Interference JOINT INQUIRY INTO DISASTER Madrid Opinion Urging Divers of a Third Nation to Arbitrate Feature of the Day at the Navy De partment Denials
,,,,,,,1,ation of such design There lore my impression has been all along and I rather think the general opinion 1 ponderates in the same direction that It must have been accidental At the cabin meeting today
,,,,,,,1,y affected his chances This must be on the theorythat he is not enough of a Mormon to count The opinion that no Mormon should be appointed has been freely expressed by several senators A Republican s
,,,,,,,1,ent The language of the senator from Illinois however Inoppor tune i may be at this time in the opinion of some of us might well have been permitted to pass without com ment had it not been for the r
,,,,,,,1,s of the government and they will never whie government Heats Last of all Is l it decent fag my opinion that in this chamber there I should be insinuations cast at this critical time that there is I
,,,,,,,1,do Vot know what slums the senator from Illinois may have dragged to find the expression of an opinion that there Is lack of confi dence In the personnel of our navy but I l know he can not find a h
,,,,,,,1,I Its dignity a d us importance in the openness of its dis I cussion but what we need now in my opinion is a decent and dignified I re I ticence in the face of the appalling cal amity that ha fallen
,,,,,,,1,when we facethe awful calamity that has overtaken us when we should re tainany expression ofan opinion or our belief a to how this awful disaster was brought about until In a proper I regular and fo
,,,,,,,1,y grounded on the right and until it comes there is nothing that so belittles this people In my opinion as these unjust and outrageous attacks upon a friendly government Ah Mr President war is a grim
1,,,,,,,,t many people in the United States be i lieve the explosion was accidental co i incide with the opinion held by the Spanish officials and the excitement which foowed the disaster has sub I sided into
1,,,,,,,,cials and the excitement which foowed the disaster has sub I sided into quiet wnitins PROF AGES OPINION No Torpedo Could Produce An Explo sion Like That of Maine Washington Feb ISThe opinion of one o
,,,,,,1,,ROF AGES OPINION No Torpedo Could Produce An Explo sion Like That of Maine Washington Feb ISThe opinion of one of the leading experts In the use of high explosives Professor Alger of the ordnance bur
,,,,,,,,ha WorldHerald So far as the Maine disaster Is Immediately concerned It will be well for public opinion to be reserved until It shall have been ascer tained whether the explosion was due to an accide
1,,,,,,,,ion was due to an accident or was the deliberate work of Spanish assassins While reserving this opinion It is not necessary that the people should lose sight of other features that go to make the rel
,,,,,,,1,ends against the middle wlen I the Tribune on Juno 20 1H extracted the following expression of opinion from him concerning the withdrawal of the Utah delegation from th > St Louis convention C O Whi
1,,,,,1,,,r and prepare for war . SUBMARINE MINE DID I PREPARATIONS fOR WAR Maine Was Wrecked By An Enemy OPINION FROM HAVANA World Correspondent Says the Magazines Were Not Exploded Middle Deck Was low Straig
,,,,,,1,,World from Sylvester Scovel under todays date J from Havana via Key West says The concensus of opinion of those vvio have studied the wreck closely is I now that the explosion was caused by a submar
1,,,,,,,,Sigsbee and all officers here are very anxious for news from the United States as to the tmblic opinion there The captain has done ail he can to calm the excitement in the United Plates and to Induce
,,,,,,,1,he naval office In the discharge of his I dutyRSlIG i RAISING TEE MAINE Naval Experts Concur in Opinion of Its Expediency j Washington Feb 19 There is no j abatement of the talk of the expedi 1 ency
,,,,,,,1,ne while inexpressibly shocking to the people of tho United States has served to clarify public opinion on our relations to cuba and Spain Tho very fact that such an accident If accident it was could
,,1,,,,,,I night the followlntr advice contained In the telegram of Captain SiRsbee of the Maine Public opinion should be sus pended until further reports What was the cause of the disaster is not yot Knowh
1,,,,,,,,ut or not The nature of the damage to the portside has not been fully settled but the weight of opinion seems to be that the hole was made by an external ex plosion IN THREE DAYS Captain Sigsbee thin
1,,,,,,,,of in terviews with him The first merely said I have consistently refrained from expressing any opinion of the Maine disaster Later in the day he wired No newspaper divers have been used on the wreck
,,,,,,,1,States Involving a claim to a large tract of land In southern New Mexico was I alfirmeil in an opinion Of the United I States supreme court handed down today by Justice Brewer Sesna has no claim I I
,,,,,,,1,ationalism and wild conjecture If the ascertained facts are sent and the actual state of public opinion and bona fide interviews with distinguished American and Span ish officials that is all the peo
,,,,,,,1,y do not attach any significance to the order for 40 six I pound Hotchkiss guns I STRONG EXPEBT OPINION I Proper Way to Secure Results I t Cofferdam the Maine Chicago Feb 22A special to the Post from
